source,source_entry,date_day,date_month,date_year,actor_id,actor_first_name,actor_surname,wikidata_name,place_of_birth,position_held,occupation,sex_or_gender,country_of_citizenship,wikidata_uri,role,role_en,role_en_reconciled,status,status_en,phase
BRGA818,6051616,6,5,1616,6800,Nicolaes,Crick,"Nicolaes, Crick",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,6051616,6,5,1616,6323,Carel,De Kemp,"Carel, De Kemp",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,6051622,6,5,1622,6561,Hendrick,Kegelaer,"Hendrick, Kegelaer",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,6051622,6,5,1622,6132,Jan,Mattheus,"Jan, Mattheus",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,6051662,6,5,1662,5660,Carel Ignatius,Van Eefbergh,"Carel Ignatius, Van Eefbergh",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,6051662,6,5,1662,3268,Peter [b],Van Gindertaelen,"Peter [b], Van Gindertaelen",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,6061606,6,6,1606,3166,Michiel,Benoot,"Michiel, Benoot",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,6061606,6,6,1606,3002,Jan,Van Bronckhorst,Jan van Bronckhorst,Amsterdam,,painter,male,,https://www.wikidata.org/wiki/Q108661825,member,member,painter,leermeester,mentor,start
BRGA818,06061613A,6,6,1613,2918,Severyn,De Kegel,"Severyn, De Kegel",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,06061613A,6,6,1613,6023,Lenard,Wauwermans,"Lenard, Wauwermans",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,06061613B,6,6,1613,3210,Huybrecht,De Vadder,"Huybrecht, De Vadder",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,06061613B,6,6,1613,6211,Philips,De Vadder,"Philips, De Vadder",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,6061619,6,6,1619,6630,Francois,De Clerck,"Francois, De Clerck",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,6061619,6,6,1619,6502,Jan,De Moralis,"Jan, De Moralis",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,6061623,6,6,1623,6535,Willem,Van Wede,"Willem, Van Wede",,,,,,,member,member,member,master,master,start
BRGA818,6061623,6,6,1623,6536,Nicolaes,Van den Hecke,"Nicolaes, Van den Hecke",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,6061623,6,6,1623,6535,Willem,Van Wede,"Willem, Van Wede",,,,,,,member,member,member,apprentice,apprentice,former
BRGA818,06071661A,6,7,1661,5705,Ambrosius,,"Ambrosius,",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,06071661A,6,7,1661,3153,Charles,Wautier,Charles Wautier,Mons,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q18508067,painter,painter,painter,leermeester,mentor,start
BRGA818,06071661B,6,7,1661,5747,Peter,Capuyns,"Peter, Capuyns",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,06071661B,6,7,1661,2866,Peter,Meerts,Peter Meert,,,artist,male,,https://www.wikidata.org/wiki/Q97583400,member,member,member,leermeester,mentor,start
BRGA818,6081631,6,8,1631,2827,Jacques,Nyts,"Jacques, Nyts",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,6081631,6,8,1631,2829,Antoon,Van Opstal,Anthony van Opstal,Antwerp,,painter,male,,https://www.wikidata.org/wiki/Q90405764,member,member,painter,leermeester,mentor,start
BRGA818,6101612,6,10,1612,6845,Gaspar,Levens,"Gaspar, Levens",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,6101612,6,10,1612,6104,Jan Baptist,Grondone,"Jan Baptist, Grondone",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,6101621,6,10,1621,6578,Jan Baptist,De Wolf,"Jan Baptist, De Wolf",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,6101621,6,10,1621,6372,Hans,Van den Eynde,"Hans, Van den Eynde",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,6111624,6,11,1624,4223,Romeyn,Sanglier,"Romeyn, Sanglier",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,6111624,6,11,1624,6967,Otto,Van Veen,Otto van Veen,Leiden,court painter,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q785355,painter,painter,painter,leermeester,mentor,start
,,,,,,,,,,,designer,,,,,,member,,,
BRGA818,6111653,6,11,1653,3189,Gaspar,Van Anderhaeghen,"Gaspar, Van Anderhaeghen",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,6111653,6,11,1653,2906,Jan,Jacobs,Jean Jacobs,Brussels,,goldsmith,male,Southern Netherlands,,member,member,gold beater,leermeester,mentor,start
,,,,,,,,,,,metalworker,,,,,,member,,,
,,,,,,,,,,,handicrafter,,,,,,member,,,
,,,,,,,,,,,metalworker,,,,,,member,,,
,,,,,,,,,,,artist,,,,,,member,,,
,,,,,,,,,,,printmaker,,,,,,member,,,
,,,,,,,,,,,philanthropist,,,,,,member,,,
BRGA818,7021629,7,2,1629,5874,Jan,Meysens,Joannes Meyssens,Brussels metropolitan area,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q1992959,painter,painter,painter,apprentice,apprentice,start
,,,,,,,,,,,visual artist,,,,,,member,,,
BRGA818,7021629,7,2,1629,2829,Antoon,Van Opstal,Anthony van Opstal,Antwerp,,painter,male,,https://www.wikidata.org/wiki/Q90405764,painter,painter,painter,leermeester,mentor,start
BRGA818,7031680,7,3,1680,5511,Michiel,Bauwens,"Michiel, Bauwens",,,,,,,glazier,glazier,glazier,master,master,start
BRGA818,7041638,7,4,1638,2912,Nicolaes,Letaer,"Nicolaes, Letaer",,,,,,,member,member,member,master,master,start
BRGA818,7051626,7,5,1626,6406,Alexander,Vermeulen,"Alexander, Vermeulen",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,7051626,7,5,1626,3195,Godfried,Allaert,"Godfried, Allaert",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,07051640A,7,5,1640,2842,Nicolaes,Yperseel,"Nicolaes, Yperseel",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,07051640A,7,5,1640,2801,Wolfaert,Wiedemans,"Wolfaert, Wiedemans",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,07051640B,7,5,1640,2844,Johan,Bourguignon,"Johan, Bourguignon",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,07051640B,7,5,1640,2845,Jan,Ringheler,"Jan, Ringheler",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,7051675,7,5,1675,3252,Francois,Ysenbaut,"Francois, Ysenbaut",,,,,,,member,member,member,dean,dean,
BRGA818,7051675,7,5,1675,3201,Philips,Reyniers,"Philips, Reyniers",,,,,,,member,member,member,dean,dean,
BRGA818,7061607,7,6,1607,6275,Nicolaes,Geraes,"Nicolaes, Geraes",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,7061607,7,6,1607,6277,Francois,Van Dipeldal,"Francois, Van Dipeldal",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,7061613,7,6,1613,6883,Jacques,Van Severpel,"Jacques, Van Severpel",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,7061613,7,6,1613,5940,Fernand,Bert,"Fernand, Bert",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,7061640,7,6,1640,2864,Robert,Maltum,"Robert, Maltum",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,7061640,7,6,1640,2854,Philips,Van der Elst,"Philips, Van der Elst",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,7061661,7,6,1661,5737,Gillis,Sandes,"Gillis, Sandes",,,,,,,goudslager,gold beater,gold beater,apprentice,apprentice,start
BRGA818,7061661,7,6,1661,2801,Wolfaert,Wiedemans,"Wolfaert, Wiedemans",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,start
BRGA818,7071631,7,7,1631,6137,Cornelis,Jacobs,"Cornelis, Jacobs",,,,,,,glazier,glazier,glazier,meesterszoon,master's son,start
BRGA818,7071631,7,7,1631,6053,Wouter,Jacobs,Jacob Wauters,,,court artist,male,,,glazier,glazier,glazier,master,master,
,,,,,,,,,,,artist,,,,,,member,,,
,,,,,,,,,,,tapestry weaver,,,,,,member,,,
BRGA818,7071646,7,7,1646,2950,Francois,Morren,François Morren,,,sprinter,male,Belgium,https://www.wikidata.org/wiki/Q13637707,member,member,member,master,master,start
,,,,,,,,,,,middle-distance runner,,,,,,member,,,
BRGA818,7071646,7,7,1646,2915,Lucas,De Kemp,"Lucas, De Kemp",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,07081613A,7,8,1613,6893,Baptist,Eghets,"Baptist, Eghets",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,07081613A,7,8,1613,6042,Hendrick,De Vries,"Hendrick, De Vries",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,07081613B,7,8,1613,2832,Jan,Doms,"Jan, Doms",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,07081613B,7,8,1613,6207,Michiel,Hardies,"Michiel, Hardies",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,7081614,7,8,1614,6891,Nicolaes,Van Yperseel,"Nicolaes, Van Yperseel",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,7081614,7,8,1614,6036,Willem,Van Worms,"Willem, Van Worms",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,7081618,7,8,1618,6601,Francois,Mossens,"Francois, Mossens",,,,,,,member,member,member,master,master,start
BRGA818,7081618,7,8,1618,6601,Francois,Mossens,"Francois, Mossens",,,,,,,member,member,member,apprentice,apprentice,former
BRGA818,7081618,7,8,1618,6629,Jan,Trippaert,"Jan, Trippaert",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,7081627,7,8,1627,6356,Jan,Moenne,"Jan, Moenne",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,7081627,7,8,1627,6358,Adam,Ditman,"Adam, Ditman",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,07101610A,7,10,1610,6734,Jan,Hubert,"Jan, Hubert",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,07101610A,7,10,1610,6304,Joris,Storm,"Joris, Storm",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,07101610B,7,10,1610,6740,Francois,Van den Couter,"Francois, Van den Couter",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,07101610B,7,10,1610,6190,Wouter,Janssens,"Wouter, Janssens",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,7101664,7,10,1664,5568,Hendrick,Lierinck,"Hendrick, Lierinck",,,,,,,goudslager,gold beater,gold beater,apprentice,apprentice,start
BRGA818,7101664,7,10,1664,5482,Jan [b],Raes,"Jan [b], Raes",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,start
BRGA818,7111639,7,11,1639,2810,Jan Baptist,Torel,"Jan Baptist, Torel",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,7111639,7,11,1639,2812,Leo,Van Heil,Leo van Heil,City of Brussels,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q6524371,member,member,painter,leermeester,mentor,start
,,,,,,,,,,,architect,,,,,,member,,,
,,,,,,,,,,,visual artist,,,,,,member,,,
BRGA818,07121613A,7,12,1613,6956,Joris,Vylant,"Joris, Vylant",,,,,,,goudslager,gold beater,gold beater,master,master,start
BRGA818,07121613A,7,12,1613,6261,Jan,Gotemans,"Jan, Gotemans",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,former
BRGA818,07121613B,7,12,1613,6618,Willem,Van den Eynde,Willem Van den Eynde,Herentals,,sport cyclist,male,Belgium,https://www.wikidata.org/wiki/Q1990312,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,07121613B,7,12,1613,6428,Michiel,Geeraerts,"Michiel, Geeraerts",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,07121647A,7,12,1647,3088,Jacob,Bosdonck,"Jacob, Bosdonck",,,,,,,member,member,member,master,master,start
BRGA818,07121647B,7,12,1647,2813,Joos,De Neck,"Joos, De Neck",,,,,,,member,member,member,master,master,start
BRGA818,07121647B,7,12,1647,2915,Lucas,De Kemp,"Lucas, De Kemp",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,8011614,8,1,1614,6954,Jan,Van Rillaert,"Jan, Van Rillaert",,,,,,,glazier,glazier,glazier,meesterszoon,master's son,start
BRGA818,8011614,8,1,1614,6955,Nicolaes,Van Rillaert,"Nicolaes, Van Rillaert",,,,,,,glazier,glazier,glazier,master,master,
BRGA818,8011657,8,1,1657,3205,Peter,Hellinck,"Peter, Hellinck",,,,,,,painter,painter,painter,master,master,start
BRGA818,8011657,8,1,1657,512,Daniel,Van Heil,Daniel van Heil,City of Brussels,,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q392090,painter,painter,painter,leermeester,mentor,former
BRGA818,8011672,8,1,1672,5474,Jan Baptist,Gillis,Jan Baptist Gillis,,,sculptor,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q56171390,glazier,glazier,glazier,meesterszoon,master's son,start
BRGA818,8021634,8,2,1634,3108,Jan,De Haese,"Jan, De Haese",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,8021634,8,2,1634,2829,Antoon,Van Opstal,Anthony van Opstal,Antwerp,,painter,male,,https://www.wikidata.org/wiki/Q90405764,member,member,painter,leermeester,mentor,start
BRGA818,8031641,8,3,1641,2922,Roeland,Van der Schaemp,"Roeland, Van der Schaemp",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,8031641,8,3,1641,2795,Jan,Odeyn,"Jan, Odeyn",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,8031673,8,3,1673,5448,Jacques,Triccot,"Jacques, Triccot",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,8031673,8,3,1673,3258,Jan,Van den Bosch,"Jan, Van den Bosch",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,8041650,8,4,1650,3118,Lanceloot,Volders,"Lanceloot, Volders",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,8041650,8,4,1650,3268,Peter [b],Van Gindertaelen,"Peter [b], Van Gindertaelen",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,8041672,8,4,1672,5472,Ludovicus,Schoreels,"Ludovicus, Schoreels",,,,,,,glazier,glazier,glazier,meesterszoon,master's son,start
BRGA818,8051603,8,5,1603,6084,Peter,Coppens,"Peter, Coppens",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,8051603,8,5,1603,6085,Hieronymus,Van Orley,Hieronymus van Orley,Brussels-Capital Region,,painter,male,County of Flanders,https://www.wikidata.org/wiki/Q27995639,member,member,painter,leermeester,mentor,start
,,,,,,,,,City of Brussels,,,,,,,,member,,,
BRGA818,08051607A,8,5,1607,6720,Bernard,Dierdone,"Bernard, Dierdone",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,08051607A,8,5,1607,6269,Jan,Van der Vinne,"Jan, Van der Vinne",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,08051607B,8,5,1607,6271,Francois,Laureys,"Francois, Laureys",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,08051607B,8,5,1607,6059,Michiel,De Bordeaux,"Michiel, De Bordeaux",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,8051672,8,5,1672,5462,Jan Baptist,Timmermans,"Jan Baptist, Timmermans",,,,,,,goudslager,gold beater,gold beater,master,master,start
BRGA818,8051681,8,5,1681,5332,Thomas,Verhasselt,"Thomas, Verhasselt",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,8051681,8,5,1681,5333,Carel,De Swert,"Carel, De Swert",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,08061606A,8,6,1606,6205,Augustyn,De Boeck,"Augustyn, De Boeck",,,,,,,member,member,member,master,master,start
BRGA818,08061606A,8,6,1606,6059,Michiel,De Bordeaux,"Michiel, De Bordeaux",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,08061606B,8,6,1606,6207,Michiel,Hardies,"Michiel, Hardies",,,,,,,member,member,member,master,master,start
BRGA818,08061606B,8,6,1606,5954,Jacob,Hanebal,"Jacob, Hanebal",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,8061617,8,6,1617,6727,Peter,Laseer,"Peter, Laseer",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,8061617,8,6,1617,6205,Augustyn,De Boeck,"Augustyn, De Boeck",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,8061618,8,6,1618,6703,Jan,Ordas,"Jan, Ordas",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,8061618,8,6,1618,6705,Nicolaes,Tassaert,"Nicolaes, Tassaert",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,08071639A,8,7,1639,2795,Jan,Odeyn,"Jan, Odeyn",,,,,,,member,member,member,master,master,start
BRGA818,08071639A,8,7,1639,2796,Jacques,Du Fay,"Jacques, Du Fay",,,,,,,member,member,member,leermeester,mentor,former
BRGA818,08071639B,8,7,1639,2797,Michiel,De Sainneville,"Michiel, De Sainneville",,,,,,,member,member,member,master,master,start
BRGA818,08071639B,8,7,1639,5874,Jan,Meysens,Joannes Meyssens,Brussels metropolitan area,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q1992959,member,member,painter,leermeester,mentor,former
,,,,,,,,,,,visual artist,,,,,,member,,,
BRGA818,08071639B,8,7,1639,2797,Michiel,De Sainneville,"Michiel, De Sainneville",,,,,,,member,member,member,apprentice,apprentice,former
BRGA818,08071639C,8,7,1639,2799,Simon,Lemmens,"Simon, Lemmens",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,08071639C,8,7,1639,5874,Jan,Meysens,Joannes Meyssens,Brussels metropolitan area,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q1992959,member,member,painter,leermeester,mentor,start
,,,,,,,,,,,visual artist,,,,,,member,,,
BRGA818,08071640A,8,7,1640,2872,Francois,Van Froonhoven,"Francois, Van Froonhoven",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,08071640A,8,7,1640,6023,Lenard,Wauwermans,"Lenard, Wauwermans",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,08071640B,8,7,1640,2875,Jacques,Loots,,,,,,,https://www.wikidata.org/wiki/Q13035021,member,member,member,apprentice,apprentice,start
BRGA818,08071640B,8,7,1640,2852,Nicolaes,Schinckels,"Nicolaes, Schinckels",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,08071640C,8,7,1640,2876,Philips Ernest,Pelgrin,"Philips Ernest, Pelgrin",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,08071640C,8,7,1640,6024,Jacques,Faydherbe,"Jacques, Faydherbe",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,08071640D,8,7,1640,2879,Francois,Dervau,"Francois, Dervau",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,08071640D,8,7,1640,2819,Nicolaes,Bertreyn,"Nicolaes, Bertreyn",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,08071643A,8,7,1643,2966,Francois,Le Grand,"Francois, Le Grand",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,08071643A,8,7,1643,2926,Jan,De Paege,"Jan, De Paege",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,08071643B,8,7,1643,2967,Jean,Le Corbisier,"Jean, Le Corbisier",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,08071643B,8,7,1643,2969,Jacob,Van Grimberghen,"Jacob, Van Grimberghen",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,8071661,8,7,1661,513,Lucas,Achtschellinck,Lucas Achtschellinck,City of Brussels,,painter,male,Spanish Netherlands,https://www.wikidata.org/wiki/Q1873054,member,member,painter,leermeester,mentor,start
BRGA818,8071661,8,7,1661,5750,Andries Peter,Du Bael,"Andries Peter, Du Bael",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,8071665,8,7,1665,5567,Jan,Marines,"Jan, Marines",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,8071665,8,7,1665,3245,Gillis,Van Tilborgh,Gillis van Tilborgh,City of Brussels,,painter,male,Spanish Netherlands,https://www.wikidata.org/wiki/Q187132,painter,painter,painter,leermeester,mentor,start
BRGA818,8071679,8,7,1679,5375,Augustyn,Van der Keersen,"Augustyn, Van der Keersen",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,8071679,8,7,1679,3255,Francois,Van den Bemde,"Francois, Van den Bemde",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,8081606,8,8,1606,6236,Passchier,Luppens,"Passchier, Luppens",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,8081606,8,8,1606,5929,Philips,Van Bentem,"Philips, Van Bentem",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,8081618,8,8,1618,6679,Reynier,Meganck,"Reynier, Meganck",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,8081618,8,8,1618,6690,Godfried,Rogaerts,"Godfried, Rogaerts",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,8081624,8,8,1624,2818,Peter,Busset,"Peter, Busset",,,,,,,member,member,member,master,master,start
BRGA818,8081624,8,8,1624,2818,Peter,Busset,"Peter, Busset",,,,,,,member,member,member,apprentice,apprentice,former
